Comment,Sentiment
Actually this is tricky to use an enum because this is going to be mostly dynamic based on the content of the images folder.,Neutral
indent is not right: Use space and not TAB,Negative
Flow control keywords must be followed by a single space,Neutral
I'd add a guard to prevent surprises   if (db.isBare()) {      return null;  },Neutral
"If it's not set, there's no way to get FSP failure data out.  I agree that it's not an absolute requirement, but without it, if there's a failure, you're going to be pretty lost.  We could move it from here and put this below, surrounding the #if statements and not actually fail, but my opinion was this was the best option...",Neutral
nit: wording.  the sentence doesn't make sense. perhaps:  Support creating a request for authentication of a remote...,Negative
Why not use:  if ($limit > 0) {  } elseif ($limit < 0) {  },Negative
"I don't think there is an easy way to do this, but it feels like these error messages should be shared with the ones from the WUI (ApprovalTable).",Negative
"By definition, nothing is required when we have macros telling whether it is present or not. To avoid having to update this file every time something in one of the implementation files changes, I would move that documentation there. This file is simply about SIMD and defining SIMD properties, not about what SIMD instructions are used in different kernels. Specific comments about verlet kernels belong in the verlet kernel code, not here.",Neutral
"actually, if we get rid of nIndex, we would have to change a lot of code, because in this one, the Insert method returns the index of the inserted/already existing element.",Neutral
"the comment is a lie ;).  it has almost entirely bit rotted at this point.  i'll push an update upstream.  we def support executing `emake` via other tools as we use it that way in other places.  wrt PATH, unless dbus itself resets the PATH, it should inherit the active one which will include that.  i don't consider this a leakage.",Negative
"ERROR: TRUE, FALSE and NULL must be uppercase; expected ""FALSE"" but found ""false""",Negative
Minor code style thing: please remove the extraneous parentheses around (empty($USER->accountprefs) && empty($i->theme)).,Neutral
"If this is never called - then we need to remove the method, it's signature in the header, and all call-sites for it (right?).",Neutral
"Now that I'm really looking at the code, would not the right fix be to change toknext to be signed instead of unsigned (so that the for loop stops immediately), or to check that it is > 0? if tokens = NULL, then parser->toknext will always be set to 0.  That said, your change is somehow equivalent so we could keep it as-is.",Neutral
Good point.  I'll move to the other block of ITKDeprecatedTestDriver.,Neutral
please don't do that keep the  if (condition)    stmt  structure,Neutral
Long line. Either break into multiple lines or add a static import.,Neutral
"personally, i prefer to have only with space after comma",Neutral
"I will take my share of the blame here. We don't need equals or hashCode at all, they come for free from StringKey, and I added them for no reason way back in I5df6f0c5.  And nothing personal, Sven, you know how it is when you've spent all afternoon debugging such a mysterious bug in production.",Negative
"Don't think this is really needed. See comments in PartialStateSystem.  Also, protected fields, no no!",Negative
So much repetition :(  Can you pull this out as some kind of utility function setup_loopback_mode?  Perhaps create an MBIMTestCase subclass call MBIMDataTestCase,Negative
"As remember filtering name can be related to expert information - this give you more filtering options. For example ""btle.crc.incorrect"" and ""Incorrect CRC""",Neutral
Hmm I see what you mean. Yeah it might be possible to do what you describe.,Neutral
C++ style comments and I guess includ pcap.h *should* be garded with #ifdef HAVE_LIBPCAP,Neutral
"this should be done (if any) when first connection is established.  and I do think that it is a mistake to do so.  please move all the engine variables into engine side, do not modify options, there is no technical need to do so.  this includes the destination address and destination port.  let's makes lives easier for us.  if you call the variable the same, you can even have same file symlinked at /etc/ovirt-engine/engine.conf.d and /etc/ovirt-engine/fence....conf.d/ to provide the same options.  So you can even consider putting it at engine local config.  But please avoid complexity result from database updates, and move the variables to the component that actually use them.",Negative
